日付,方法,カテゴリ,カテゴリの内訳,支払元,入金先,品目,メモ,お店,通貨,収入,支出,振替,残高調整,通貨変換前の金額,集計の設定
2026-01-07,payment,β.2C.食費,食料品,スマートレシート,-,味の素がらスープ袋50g,,"アオキスーパー 豊明店",JPY,0,128,0,0,128,常に集計に含める
2026-01-07,payment,β.2C.食費,食料品,スマートレシート,-,豚バラスライス小（国産）,,"アオキスーパー 豊明店",JPY,0,278,0,0,278,常に集計に含める
2026-01-07,payment,β.2C.食費,食料品,スマートレシート,-,豚ロースステーキカツ,,"アオキスーパー 豊明店",JPY,0,525,0,0,525,常に集計に含める
2026-01-07,payment,β.2C.食費,食料品,スマートレシート,-,"ハウス おろし生しようが",,"アオキスーパー 豊明店",JPY,0,108,0,0,108,常に集計に含める
2026-01-07,payment,β.2C.食費,食料品,スマートレシート,-,土付れんこん,,"アオキスーパー 豊明店",JPY,0,157,0,0,157,常に集計に含める
2026-01-07,payment,β.2C.食費,食料品,スマートレシート,-,ブラックサンダーヘーゼル,,"アオキスーパー 豊明店",JPY,0,238,0,0,238,常に集計に含める
2026-01-07,payment,β.2C.食費,食料品,スマートレシート,-,ほうれん草,,"アオキスーパー 豊明店",JPY,0,158,0,0,158,常に集計に含める
2026-01-07,payment,β.2C.食費,食料品,スマートレシート,-,税金・値引き,,"アオキスーパー 豊明店",JPY,0,255,0,0,255,常に集計に含める
2026-01-07,payment,β.20.2S.ご褒美,ご褒美(経費以外),"三井住友カード プラチナ プラチナプリファード",-,,,セブンイレブン,JPY,0,393,0,0,393,常に集計に含める
2026-01-07,balance,-,-,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,-,JPY,0,0,0,1243,1243,常に集計に含める
2026-01-07,payment,"γ.6.2C 自己投資・寄付","不動産投資 関連(経費)","アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,エキスパAI,JPY,0,19900,0,0,19900,常に集計に含める
2026-01-07,payment,β.12.C.その他/使途不明,未分類,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,アオキスーパー,JPY,0,3448,0,0,3448,集計に含めない
2026-01-07,payment,β.8C.交通,高速代,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,"ETC 利用料",JPY,0,450,0,0,450,常に集計に含める
2026-01-07,payment,β.8C.交通,駐車場,お財布,-,駐車料金B料金,,-,JPY,0,200,0,0,200,常に集計に含める
2026-01-07,payment,β.8C.交通,駐車場,お財布,-,ー―__,,-,JPY,0,0,0,0,0,常に集計に含める
2026-01-07,payment,β.A.C.会社費用,経費,"au PAY まさはる",-,,,ヤマダ電機,JPY,0,5148,0,0,5148,常に集計に含める
2026-01-07,transfer,-,-,"★MUFG(アパート経営) 熱田519",★住信SBIネット銀行(その他出費),,,定額自動入金,JPY,0,0,45000,0,45000,集計に含めない
2026-01-07,balance,-,-,-,"★MUFG(アパート経営) 熱田519",,,-,JPY,0,0,0,45000,45000,常に集計に含める
2026-01-08,payment,β.7C.医療費,薬代,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,"キョーワ薬局鹿山店 愛知県 名古屋市緑",JPY,0,3410,0,0,3410,常に集計に含める
2026-01-08,payment,β.7C.医療費,病院代,お財布,-,,,川原医院,JPY,0,590,0,0,590,常に集計に含める
2026-01-08,payment,β.7C.医療費,薬代,Amazon.co.jp,-,"【指定第2類医薬品】イブクイック頭痛薬DX 60錠",,Amazon.co.jp,JPY,0,1540,0,0,1540,常に集計に含める
2026-01-08,payment,β.5C.日用雑貨,消耗品,Amazon.co.jp,-,"メンソレータムリップ メルティクリームリップ 無香料 2・4g×2個セット",,Amazon.co.jp,JPY,0,834,0,0,834,常に集計に含める
2026-01-08,payment,β.A.C.会社費用,Edyチャージ_昼食代,"Suica Watch-3402",-,,,物販,JPY,0,100,0,0,100,常に集計に含める
2026-01-08,payment,β.8C.交通,高速代,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,"ETC 利用料",JPY,0,1230,0,0,1230,常に集計に含める
2026-01-08,payment,β.8C.交通,高速代,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,"ETC 利用料",JPY,0,560,0,0,560,常に集計に含める
2026-01-08,payment,β.8C.交通,高速代,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,"ETC 利用料",JPY,0,460,0,0,460,常に集計に含める
2026-01-09,payment,β.2C.食費,食料品,スマートレシート,-,焼のりおにぎり,,"アオキスーパー 豊明店",JPY,0,498,0,0,498,常に集計に含める
2026-01-09,payment,β.2C.食費,食料品,スマートレシート,-,"P 超熟ロール全粒粉",,"アオキスーパー 豊明店",JPY,0,148,0,0,148,常に集計に含める
2026-01-09,payment,β.2C.食費,食料品,スマートレシート,-,QBBモッツァレラとろけ,,"アオキスーパー 豊明店",JPY,0,428,0,0,428,常に集計に含める
2026-01-09,payment,β.2C.食費,食料品,スマートレシート,-,明治コーンソフトバター入,,"アオキスーパー 豊明店",JPY,0,188,0,0,188,常に集計に含める
2026-01-09,payment,β.2C.食費,食料品,スマートレシート,-,御殿場高原あらびきポーク,,"アオキスーパー 豊明店",JPY,0,298,0,0,298,常に集計に含める
2026-01-09,payment,β.2C.食費,食料品,スマートレシート,-,トワイニングイングリッシ,,"アオキスーパー 豊明店",JPY,0,418,0,0,418,常に集計に含める
2026-01-09,payment,β.2C.食費,食料品,スマートレシート,-,ブラックサンダーヘーゼル,,"アオキスーパー 豊明店",JPY,0,238,0,0,238,常に集計に含める
2026-01-09,payment,β.2C.食費,食料品,スマートレシート,-,"若鶏ササミ 国産",,"アオキスーパー 豊明店",JPY,0,180,0,0,180,常に集計に含める
2026-01-09,payment,β.2C.食費,食料品,スマートレシート,-,"若鶏ササミ 国産",,"アオキスーパー 豊明店",JPY,0,342,0,0,342,常に集計に含める
2026-01-09,payment,β.2C.食費,食料品,スマートレシート,-,豚ロースしゃぶしゃぶ切落,,"アオキスーパー 豊明店",JPY,0,501,0,0,501,常に集計に含める
2026-01-09,payment,β.2C.食費,食料品,スマートレシート,-,長なす（袋入り）,,"アオキスーパー 豊明店",JPY,0,298,0,0,298,常に集計に含める
2026-01-09,payment,β.2C.食費,食料品,スマートレシート,-,205g無塩ミックナッツ,,"アオキスーパー 豊明店",JPY,0,498,0,0,498,常に集計に含める
2026-01-09,payment,β.2C.食費,食料品,スマートレシート,-,"小菱屋 国産大豆木綿豆腐",,"アオキスーパー 豊明店",JPY,0,108,0,0,108,常に集計に含める
2026-01-09,payment,β.2C.食費,食料品,スマートレシート,-,にんじん,,"アオキスーパー 豊明店",JPY,0,48,0,0,48,常に集計に含める
2026-01-09,payment,β.2C.食費,食料品,スマートレシート,-,小粒減塩うめぼししそ風味,,"アオキスーパー 豊明店",JPY,0,258,0,0,258,常に集計に含める
2026-01-09,payment,β.2C.食費,食料品,スマートレシート,-,水菜,,"アオキスーパー 豊明店",JPY,0,158,0,0,158,常に集計に含める
2026-01-09,payment,β.2C.食費,食料品,スマートレシート,-,たまねぎ,"商品数量 * 3","アオキスーパー 豊明店",JPY,0,210,0,0,210,常に集計に含める
2026-01-09,payment,β.2C.食費,食料品,スマートレシート,-,"たまねぎまと（   3個）",,"アオキスーパー 豊明店",JPY,0,-12,0,0,-12,常に集計に含める
2026-01-09,payment,β.2C.食費,食料品,スマートレシート,-,税金・値引き,,"アオキスーパー 豊明店",JPY,0,384,0,0,384,常に集計に含める
2026-01-09,payment,δ.21F.AIリスキリング,経費,"三井住友カード プラチナ プラチナプリファード",-,,,GENSPARK・AI,JPY,0,25101,0,0,25101,常に集計に含める
2026-01-09,payment,β.5C.日用雑貨,消耗品,"三井住友カード プラチナ プラチナプリファード",-,,,Amazon.co.jp,JPY,0,834,0,0,834,集計に含めない
2026-01-09,payment,β.5C.日用雑貨,消耗品,"三井住友カード プラチナ プラチナプリファード",-,,,Amazon.co.jp,JPY,0,1540,0,0,1540,集計に含めない
2026-01-09,payment,β.12.C.その他/使途不明,未分類,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,アオキスーパー,JPY,0,5189,0,0,5189,集計に含めない
2026-01-09,income,0.7太陽光発電,-,-,★名古屋銀行(生活子ども),,,チユウブデンリヨクパワーグリツド（株）,JPY,8784,0,0,0,8784,常に集計に含める
2026-01-09,payment,β.A.C.会社費用,Edyチャージ_昼食代,"Suica Watch-3402",-,,,物販,JPY,0,180,0,0,180,常に集計に含める
2026-01-10,payment,β.20.2S.ご褒美,ご褒美(経費以外),スマートレシート,-,"ロッテ ポケプニフルーツ",,ミニストップ,JPY,0,218,0,0,218,常に集計に含める
2026-01-10,payment,β.20.2S.ご褒美,ご褒美(経費以外),スマートレシート,-,Xフライドポテト・・,,ミニストップ,JPY,0,298,0,0,298,常に集計に含める
2026-01-10,payment,β.20.2S.ご褒美,ご褒美(経費以外),スマートレシート,-,税金・値引き,,ミニストップ,JPY,0,41,0,0,41,常に集計に含める
2026-01-10,payment,β.10.1C.こども服/雑貨/写真,こども雑貨(文具等),Amazon.co.jp,-,"クツワ STAD 暗記下敷 B5サイズ VS009R 赤 『 2 枚 』",,Amazon.co.jp,JPY,0,470,0,0,470,常に集計に含める
2026-01-10,payment,β.A.C.会社費用,経費,"au PAY まさはる",-,,,ヤマダ電機,JPY,0,-5148,0,0,-5148,常に集計に含める
2026-01-10,payment,β.5C.日用雑貨,雑貨/インテリア,"au PAY まさはる",-,,,ニトリ有松インター店,JPY,0,7000,0,0,7000,常に集計に含める
2026-01-11,payment,β.2C.食費,食料品,スマートレシート,-,よくばりハンバーグドリア,,"アオキスーパー 豊明店",JPY,0,378,0,0,378,常に集計に含める
2026-01-11,payment,β.2C.食費,食料品,スマートレシート,-,大きな大きな焼きおにぎり,,"アオキスーパー 豊明店",JPY,0,378,0,0,378,常に集計に含める
2026-01-11,payment,β.2C.食費,食料品,スマートレシート,-,税金・値引き,,"アオキスーパー 豊明店",JPY,0,60,0,0,60,常に集計に含める
2026-01-11,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,ハローフーヅ,JPY,0,866,0,0,866,常に集計に含める
2026-01-11,payment,β.2C.食費,食料品,"三井住友カード プラチナ プラチナプリファード",-,,,"アオキスーパー 豊明店",JPY,0,816,0,0,816,集計に含めない
2026-01-11,payment,β.20.2S.ご褒美,ご褒美(経費以外),"三井住友カード プラチナ プラチナプリファード",-,,,iD/TOHOシネマズ赤池,JPY,0,1100,0,0,1100,常に集計に含める
2026-01-11,payment,β.6.1C.エ/交際/被服/趣味,エ2_映画/音楽,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,"TOHOシネマズ〔ネット〕 東京都 千",JPY,0,4000,0,0,4000,常に集計に含める
2026-01-11,payment,β.4C.通信,インターネット関連費,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,"コミュファ利用代金 愛知県 名古屋市中",JPY,0,6384,0,0,6384,常に集計に含める
2026-01-11,payment,β.11.1F.クルマ維持,自動車ケア,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,出光興産,JPY,0,1700,0,0,1700,常に集計に含める
2026-01-11,payment,β.5C.日用雑貨,消耗品,"au PAY まさはる",-,,,プライムツリー赤池専門店,JPY,0,6333,0,0,6333,常に集計に含める
2026-01-11,payment,β.5C.日用雑貨,消耗品,"au PAY まさはる",-,,,セリア,JPY,0,440,0,0,440,常に集計に含める
2026-01-11,payment,β.20.2S.ご褒美,ご褒美(経費以外),"au PAY まさはる",-,,,プライムツリー赤池専門店,JPY,0,6152,0,0,6152,常に集計に含める
2026-01-12,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,トqF,,"ハローフーヅ 豊明店",JPY,0,128,0,0,128,常に集計に含める
2026-01-12,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"ハローフーヅ 豊明店",JPY,0,-6,0,0,-6,常に集計に含める
2026-01-12,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"ハローフーヅ 豊明店",JPY,0,-10,0,0,-10,常に集計に含める
2026-01-12,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,Iスマイ11up!HG3追,,"ハローフーヅ 豊明店",JPY,0,198,0,0,198,常に集計に含める
2026-01-12,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"ハローフーヅ 豊明店",JPY,0,-20,0,0,-20,常に集計に含める
2026-01-12,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,スマイルUP!ハーフベーコン3連,,"ハローフーヅ 豊明店",JPY,0,198,0,0,198,常に集計に含める
2026-01-12,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"ハローフーヅ 豊明店",JPY,0,-20,0,0,-20,常に集計に含める
2026-01-12,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,街殿撲あらびきポーク,,"ハローフーヅ 豊明店",JPY,0,298,0,0,298,常に集計に含める
2026-01-12,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"ハローフーヅ 豊明店",JPY,0,-30,0,0,-30,常に集計に含める
2026-01-12,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"ハローフーヅ 豊明店",JPY,0,-11,0,0,-11,常に集計に含める
2026-01-12,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"ハローフーヅ 豊明店",JPY,0,-25,0,0,-25,常に集計に含める
2026-01-12,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"ハローフーヅ 豊明店",JPY,0,-10,0,0,-10,常に集計に含める
2026-01-12,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,牛齢慰ンチ中,,"ハローフーヅ 豊明店",JPY,0,576,0,0,576,常に集計に含める
2026-01-12,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,2入,,"ハローフーヅ 豊明店",JPY,0,709,0,0,709,常に集計に含める
2026-01-12,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"ハローフーヅ 豊明店",JPY,0,-71,0,0,-71,常に集計に含める
2026-01-12,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,ミニ風塘ロールハ'ン,,"ハローフーヅ 豊明店",JPY,0,148,0,0,148,常に集計に含める
